approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.018625481,0.28348213,1312.3,438.56138143,0.9919362822547555,334,12800,1.8337555,-0.021634588,3276800,208463.6885652542,68812800,0.013391085
0.037146926,0.21963358,1546.06,527.3808503599998,0.9494543634355068,335,12900,1.6424888,-0.014749071,3302400,210077.9754934311,69350400,0.0771891
0.01725165,0.23344491,1089.35,416.0256677799999,0.9491416104137897,334,13000,1.6340547,-0.018411878,3328000,211692.5880317688,69888000,0.09690769
0.019221354,0.29417783,1245.94,571.4759379699999,0.9812734089791775,333,13100,1.8349944,-0.023255182,3353600,213308.71429634094,70425600,0.017702214
0.018874511,0.25065106,1528.78,663.06070531,0.9599263668060303,338,13200,1.8415548,-0.019332247,3379200,214924.67217087746,70963200,0.046272725
0.012887639,0.23023623,1137.44,424.29588490999987,0.7962188869714737,335,13300,1.7228839,-0.014295923,3404800,216541.3273267746,71500800,0.1485445
0.018642295,0.28269166,919.13,404.06605552999986,0.9903488019481301,334,13400,1.6246266,-0.02578345,3430400,218157.7883257866,72038400,0.019238068
0.016479792,0.233817,1714.89,518.6557156199999,0.5641434192657471,334,13500,1.9533155,-0.016362725,3456000,219772.5199828148,72576000,0.102546245
0.026697898,0.29203868,1075.7,427.40075498999994,0.9808296579867601,329,13600,1.77152,-0.024352733,3481600,221384.1038236618,73113600,0.017290194
0.015051971,0.21814546,1330.68,523.7859188799998,0.7121109962463379,330,13700,1.8873278,-0.013545814,3507200,222998.24024701118,73651200,0.22564206
0.022572573,0.18782553,1365.16,584.39597101,0.9161727651953697,334,13800,1.7089765,-0.013301572,3532800,224611.1123831272,74188800,0.19236411
0.020910665,0.2296317,1299.5,627.4957398099999,0.9012691527605057,334,13900,1.735334,-0.014273319,3558400,226224.18824529648,74726400,0.116140574
0.020723514,0.22256322,1398.88,516.4506661099999,0.9600433148443699,334,14000,1.653975,-0.01694497,3584000,227838.8258612156,75264000,0.04777276
0.030233031,0.25413877,1201.03,412.4307559899999,0.9882739437744021,335,14100,1.6266092,-0.019231344,3609600,229524.1910173893,75801600,0.023155179
0.029726261,0.27646008,1177.12,572.1859280299999,0.9199346080422401,329,14200,1.8360518,-0.023901973,3635200,231183.89725279808,76339200,0.034223553
0.032104187,0.28241253,1426.31,446.79587945,0.9799779132008553,334,14300,1.4726112,-0.022153417,3660800,232796.8208360672,76876800,0.0290393
0.0180095,0.25692895,1215.74,650.5755618599999,0.92564557492733,333,14400,1.4806337,-0.016664362,3686400,234410.87482762337,77414400,0.14103605
0.021060934,0.2827381,905.11,394.5256797299998,0.9872312312945724,331,14500,1.510888,-0.020304501,3712000,236029.04661035538,77952000,0.027767818
0.019502416,0.25213915,1202.57,405.0162848799999,0.8872655928134918,332,14600,1.819556,-0.013471219,3737600,237645.75097751617,78489600,0.13766363
0.02149036,0.22507438,1232.34,685.0106688000001,0.8948923572897911,322,14700,1.5454377,-0.012483919,3763200,239262.59087705612,79027200,0.15266958
0.020860763,0.2230283,1677.45,450.1208563999999,0.9415806494653225,317,14800,1.6072402,-0.018003693,3788800,240917.91998410225,79564800,0.065027796
0.01869394,0.23646766,1404.92,389.60554136999986,0.9190692976117134,328,14900,1.8225127,-0.017778955,3814400,242626.21044301987,80102400,0.06646378
